state,date,year,month,monthnum,yearnum,cy_bly,sch_bly,sch_cy_bly,sch_cy_bly_sum,yrbs_bly_sch,yrbs_bly_cyb,yrbs_bly_avg,avg_t,avg_v,pop2019
AK,2012-01-01,2012,1,1,2012,13.195581436157227,13.211484909057617,26.802268981933594,26.407066345214844,NA,NA,NA,0.2783098816871643,0.43849530816078186,128903
AK,2012-02-01,2012,2,2,2012,NA,38.655826568603516,76.577911376953125,NA,NA,NA,NA,0.2783098816871643,0.43849530816078186,128903
AK,2012-03-01,2012,3,3,2012,31.43653106689453,10.275599479675293,84.23570251464844,41.71213150024414,NA,NA,NA,0.2783098816871643,0.43849530816078186,128903
AK,2012-04-01,2012,4,4,2012,12.031265258789062,11.743542671203613,119.97206115722656,23.77480697631836,NA,NA,NA,0.2783098816871643,0.43849530816078186,128903
AK,2012-05-01,2012,5,5,2012,NA,13.700798988342285,40.841552734375,NA,NA,NA,NA,0.2783098816871643,0.43849530816078186,128903
AK,2012-06-01,2012,6,6,2012,NA,15.168741226196289,15.315582275390625,NA,NA,NA,NA,0.2783098816871643,0.43849530816078186,128903
AK,2012-07-01,2012,7,7,2012,NA,NA,14.039283752441406,NA,NA,NA,NA,0.2783098816871643,0.43849530816078186,128903
AK,2012-08-01,2012,8,8,2012,NA,NA,NA,NA,NA,NA,NA,0.2783098816871643,0.43849530816078186,128903
AK,2012-09-01,2012,9,9,2012,NA,NA,68.92012023925781,NA,20.73747444152832,14.694425582885742,17.7159481048584,0.2783098816871643,0.43849530816078186,128903
AK,2012-10-01,2012,10,10,2012,12.807476043701172,12.72217082977295,89.34089660644531,25.529647827148438,20.73747444152832,14.694425582885742,17.7159481048584,0.2783098816871643,0.43849530816078186,128903
AK,2012-11-01,2012,11,11,2012,38.81053161621094,25.93365478515625,65.09122467041016,64.74418640136719,20.73747444152832,14.694425582885742,17.7159481048584,0.2783098816871643,0.43849530816078186,128903
AK,2012-12-01,2012,12,12,2012,NA,NA,42.11785125732422,NA,20.73747444152832,14.694425582885742,17.7159481048584,0.2783098816871643,0.43849530816078186,128903
AK,2013-01-01,2013,1,1,2013,NA,26.912282943725586,26.802268981933594,NA,20.73747444152832,14.694425582885742,17.7159481048584,0.2783098816871643,0.43849530816078186,128903
AK,2013-02-01,2013,2,2,2013,13.195581436157227,NA,12.762985229492188,NA,20.73747444152832,14.694425582885742,17.7159481048584,0.2783098816871643,0.43849530816078186,128903
AK,2013-03-01,2013,3,3,2013,11.643158912658691,23.487085342407227,104.65647888183594,35.130245208740234,20.73747444152832,14.694425582885742,17.7159481048584,0.2783098816871643,0.43849530816078186,128903
AK,2013-04-01,2013,4,4,2013,23.286317825317383,NA,93.16979217529297,NA,20.73747444152832,14.694425582885742,17.7159481048584,0.2783098816871643,0.43849530816078186,128903
AK,2013-05-01,2013,5,5,2013,NA,NA,72.74901580810547,NA,20.73747444152832,14.694425582885742,17.7159481048584,0.2783098816871643,0.43849530816078186,128903
AK,2013-06-01,2013,6,6,2013,NA,NA,NA,NA,NA,NA,NA,0.2783098816871643,0.43849530816078186,128903
AK,2013-07-01,2013,7,7,2013,NA,NA,38.28895568847656,NA,NA,NA,NA,0.2783098816871643,0.43849530816078186,128903
AK,2013-08-01,2013,8,8,2013,NA,11.743542671203613,24.249671936035156,NA,NA,NA,NA,0.2783098816871643,0.43849530816078186,128903
AK,2013-09-01,2013,9,9,2013,NA,23.976398468017578,59.98603057861328,NA,NA,NA,NA,0.2783098816871643,0.43849530816078186,128903
AK,2013-10-01,2013,10,10,2013,11.255054473876953,33.7626838684082,44.670448303222656,45.017738342285156,NA,NA,NA,0.2783098816871643,0.43849530816078186,128903
AK,2013-11-01,2013,11,11,2013,23.674423217773438,11.743542671203613,59.98603057861328,35.417964935302734,NA,NA,NA,0.2783098816871643,0.43849530816078186,128903
AK,2013-12-01,2013,12,12,2013,NA,11.743542671203613,34.460060119628906,NA,NA,NA,NA,0.2783098816871643,0.43849530816078186,128903
AK,2014-01-01,2014,1,1,2014,NA,33.27336883544922,56.157135009765625,NA,NA,NA,NA,0.2783098816871643,0.43849530816078186,128903
AK,2014-02-01,2014,2,2,2014,37.258113861083984,24.955026626586914,123.80095672607422,62.21314239501953,NA,NA,NA,0.2783098816871643,0.43849530816078186,128903
AK,2014-03-01,2014,3,3,2014,10.866949081420898,22.019140243530273,11.486686706542969,32.88608932495117,NA,NA,NA,0.2783098816871643,0.43849530816078186,128903
AK,2014-04-01,2014,4,4,2014,22.510108947753906,11.254226684570312,123.80095672607422,33.76433563232422,NA,NA,NA,0.2783098816871643,0.43849530816078186,128903
AK,2014-05-01,2014,5,5,2014,36.8700065612793,36.69856643676758,61.2623291015625,73.568572998046875,NA,NA,NA,0.2783098816871643,0.43849530816078186,128903
AK,2014-06-01,2014,6,6,2014,NA,14.190113067626953,42.11785125732422,NA,NA,NA,NA,0.2783098816871643,0.43849530816078186,128903
AK,2014-07-01,2014,7,7,2014,NA,NA,54.880836486816406,NA,NA,NA,NA,0.2783098816871643,0.43849530816078186,128903
AK,2014-08-01,2014,8,8,2014,NA,NA,26.802268981933594,NA,NA,NA,NA,0.2783098816871643,0.43849530816078186,128903
